class,name,cur_status,data_json
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-09-16""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""Content"":""2020-09-16"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307""}],""Reciever"":[null,{""Content"":""2194"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}]}]}]"
"Certificate","","Inactive","[null,{""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-09-16""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""IssueDate"":[null,{""Content"":""2020-09-16"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Type"":[null,{""Content"":""307"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""Content"":""2194"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-09-16""}],""IssueDate"":[null,{""Content"":""2020-09-16"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Reciever"":[null,{""Content"":""2194"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307""}]}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2194""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-09-16""}],""EndDate"":[null,{""Content"":""2021-09-16"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""TagKey"":""[1]{'Version'}[1]""}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2194""}],""Type"":[null,{""Content"":""307"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-09-16""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-09-16""}],""TagKey"":""[1]{'Version'}[1]""}]}]"
"Certificate","","Inactive","[null,{""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2021-09-16"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-09-16""}],""Type"":[null,{""Content"":""307"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2194""}]}],""TagKey"":""[1]""}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2194""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-09-16""}],""Vendor"":[null,{""Content"":""1834"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-09-16""}],""TagKey"":""[1]{'Version'}[1]""}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""Content"":""312"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Notes"":[null,{""TagKey"":""[1]{'Version'}[1]{'Notes'}[1]"",""Content"":""""}],""EndDate"":[null,{""Content"":""2027-03-04"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2076""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2024-03-04""}],""Vendor"":[null,{""Content"":""2234"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2023-09-24""}],""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""Content"":""312"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2078""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-09-24""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2234""}]}],""TagKey"":""[1]""}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2023-09-24""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2079""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""312""}],""Vendor"":[null,{""Content"":""2234"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-09-24""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""319""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2077""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""Content"":""1697"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""314""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1697""}],""Type"":[null,{""Content"":""315"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""Reciever"":[null,{""Content"":""1697"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""316""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""317""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1697""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Reciever"":[null,{""Content"":""1697"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""Content"":""318"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""TagKey"":""[1]{'Version'}[1]""}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Type"":[null,{""Content"":""319"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1697""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1699""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""316""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1699""}],""Type"":[null,{""Content"":""317"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""TagKey"":""[1]{'Version'}[1]""}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Reciever"":[null,{""Content"":""1699"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""318""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Type"":[null,{""Content"":""319"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1699""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""TagKey"":""[1]{'Version'}[1]""}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Type"":[null,{""Content"":""317"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""Content"":""2231"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""TagKey"":""[1]{'Version'}[1]""}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""319""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2231""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""Type"":[null,{""Content"":""314"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1691""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Reciever"":[null,{""Content"":""1691"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""315""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""TagKey"":""[1]{'Version'}[1]""}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Reciever"":[null,{""Content"":""1691"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""Content"":""316"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1691""}],""Type"":[null,{""Content"":""317"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Type"":[null,{""Content"":""318"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1691""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Type"":[null,{""Content"":""319"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""Content"":""1691"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""319""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1695""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}],""TagKey"":""[1]{'Version'}[1]""}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1695""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""318""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""TagKey"":""[1]{'Version'}[1]""}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Type"":[null,{""Content"":""315"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1695""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""Type"":[null,{""Content"":""316"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1695""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1835""}],""IssueDate"":[null,{""Content"":""2020-01-06"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1695""}],""Type"":[null,{""Content"":""314"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2020-12-31"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2020-12-31""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-01-06""}],""Vendor"":[null,{""Content"":""1835"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""Reciever"":[null,{""Content"":""1695"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""Content"":""317"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""Vendor"":[null,{""Content"":""2234"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}],""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-09-26""}],""Reciever"":[null,{""Content"":""1697"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""Content"":""320"",""TagKey"":""[1]{'Version'}[1]{'Type'}[1]""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2023-09-27""}]}]}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""320""}],""Notes"":[null,{""Content"":"""",""TagKey"":""[1]{'Version'}[1]{'Notes'}[1]""}],""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2027-03-07""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""1689""}],""IssueDate"":[null,{""Content"":""2024-03-07"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""2234""}]}]}]"
"Certificate","","Inactive","[null,{""TagKey"":""[1]"",""Version"":[null,{""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2023-10-01""}],""TagKey"":""[1]{'Version'}[1]"",""Reciever"":[null,{""Content"":""2194"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""321""}],""IssueDate"":[null,{""Content"":""2020-10-01"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""Content"":""2234"",""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]""}]}]}]"
"Certificate","","Maintenance","[null,{""Version"":[null,{""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]"",""Content"":""2021-10-12""}],""IssueDate"":[null,{""Content"":""2020-10-12"",""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""Reciever"":[null,{""Content"":""2422"",""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307""}]}],""TagKey"":""[1]""}]"
"Certificate","","Maintenance","[null,{""TagKey"":""[1]"",""Version"":[null,{""IssueDate"":[null,{""TagKey"":""[1]{'Version'}[1]{'IssueDate'}[1]"",""Content"":""2020-10-12""}],""Vendor"":[null,{""TagKey"":""[1]{'Version'}[1]{'Vendor'}[1]"",""Content"":""1834""}],""Type"":[null,{""TagKey"":""[1]{'Version'}[1]{'Type'}[1]"",""Content"":""307""}],""Reciever"":[null,{""TagKey"":""[1]{'Version'}[1]{'Reciever'}[1]"",""Content"":""2422""}],""TagKey"":""[1]{'Version'}[1]"",""EndDate"":[null,{""Content"":""2021-10-12"",""TagKey"":""[1]{'Version'}[1]{'EndDate'}[1]""}]}]}]"
